iter,day,H,L,A,P1,P2,D,R,ISeed,ICs_W,IHos_W,INur_W,IOff_W,IRes_W,ISch_W,ISho_W,ICHome_W,IHome_I,ICHome_R,ICs_V,IHos_V,INur_V,IOff_V,IRes_V,ISch_V,ISho_V,IHome_V,IAdu,IPen,IChi,IInf,DAdul,DPen,DChi,DInf,DHome,DHospital,DCareHome,DAdditional,NumHospital,HospitalisedToday,SecInfections,GenerationTime
2,110,866061,4807,3823,2549,881,430,31449,0,0,100,0,0,0,0,7,13,472,31,0,116,0,0,0,0,20,23,496,146,109,31,7,8,0,0,2,12,1,0,569,44,745.0,9.4
2,111,865272,4759,3877,2548,887,446,32211,0,0,136,0,0,0,0,7,6,478,34,0,102,0,0,0,0,19,7,541,122,94,32,4,12,0,0,1,14,1,0,582,35,807.0,9.90458488228005
2,112,864402,4747,3900,2647,878,456,32970,0,30,149,0,36,0,0,14,15,457,39,0,96,0,0,0,0,24,10,580,154,96,40,2,8,0,0,2,6,2,0,587,32,842.0,9.578384798099762
2,113,863491,4834,3859,2634,904,468,33810,0,28,172,0,41,0,0,7,13,481,33,0,104,0,0,0,0,22,10,621,127,123,40,3,9,0,0,0,11,1,0,612,42,915.0,9.650273224043715
2,114,862654,4888,3879,2586,920,483,34590,0,25,136,0,43,0,0,6,9,453,27,0,113,0,0,0,0,18,7,573,128,112,24,2,13,0,0,3,9,3,0,635,48,809.0,9.03708281829419
2,115,861831,4869,3924,2628,919,506,35323,0,30,139,0,48,0,0,7,8,413,35,0,99,0,0,0,0,32,12,568,127,97,31,4,19,0,0,5,14,4,0,644,28,835.0,9.183233532934132
2,116,861024,4872,3906,2612,972,522,36092,0,32,121,0,43,0,0,7,8,421,23,0,109,0,0,0,0,26,17,539,144,80,44,3,13,0,0,4,10,2,0,657,34,821.0,9.315468940316688
2,117,860199,4871,3905,2563,996,538,36928,0,0,145,0,0,0,0,8,10,459,29,0,132,0,0,0,0,26,16,551,135,90,49,3,13,0,0,3,9,4,0,671,41,741.0,9.136302294197032
2,118,859459,4747,3937,2577,1009,556,37715,0,0,109,0,0,0,0,12,13,428,33,0,95,0,0,0,0,32,18,487,118,94,41,3,15,0,0,1,11,6,0,688,39,741.0,9.761133603238866
2,119,858678,4688,3954,2597,1004,573,38506,0,34,131,0,37,0,0,8,8,406,21,0,100,0,0,0,0,25,11,532,120,93,36,5,12,0,0,2,11,4,0,704,42,717.0,9.133891213389122
2,120,857874,4664,3975,2619,988,592,39288,0,33,157,0,47,0,0,7,9,399,25,0,102,0,0,0,0,17,8,576,118,68,42,2,17,0,0,1,15,3,0,704,21,769.0,9.100130039011704
2,121,857043,4695,3952,2650,991,610,40059,0,39,138,0,46,0,0,6,9,415,37,0,108,0,0,0,0,19,14,584,141,73,33,5,13,0,0,6,8,4,0,713,31,836.0,9.452153110047847
2,122,856246,4691,3914,2624,983,631,40911,0,32,126,0,36,0,0,7,10,422,28,0,100,0,0,0,0,21,15,565,125,76,31,3,18,0,0,2,10,9,0,733,39,767.0,9.10039113428944
2,123,855395,4734,3879,2597,992,659,41744,0,26,143,0,38,0,0,16,9,445,32,0,117,0,0,0,0,18,7,595,140,80,36,6,22,0,0,4,19,5,0,743,38,878.0,9.416856492027335
2,124,854616,4748,3860,2576,1003,674,42523,0,0,152,0,0,0,0,7,9,447,27,0,98,0,0,0,0,20,19,514,129,92,44,4,11,0,0,1,9,5,0,759,40,702.0,9.628205128205128
2,125,853843,4733,3877,2542,1021,701,43283,0,0,139,0,0,0,0,13,16,451,30,0,95,0,0,0,0,18,11,530,118,95,30,8,19,0,0,1,20,6,0,774,35,713.0,9.201963534361852
2,126,852988,4796,3878,2520,1030,719,44069,0,40,168,0,45,0,0,8,11,437,30,0,90,0,0,0,0,22,4,603,120,100,32,2,16,0,0,4,12,2,0,781,33,803.0,9.059775840597759
2,127,852151,4803,3876,2542,1028,740,44860,0,41,158,0,49,0,0,10,6,408,24,0,113,0,0,0,0,16,12,576,139,87,35,6,15,0,0,6,12,3,0,795,36,812.0,9.44088669950739
2,128,851268,4848,3905,2524,1038,762,45655,0,45,157,0,55,0,0,8,11,450,26,0,95,0,0,0,0,23,13,618,129,104,32,4,18,0,0,1,16,5,0,803,31,845.0,9.50887573964497
2,129,850452,4864,3851,2525,1020,778,46510,0,30,148,0,41,0,0,8,19,400,32,0,97,0,0,0,0,32,9,555,134,91,36,2,14,0,0,3,7,6,0,812,27,769.0,9.336801040312094
2,130,849667,4784,3892,2543,994,796,47324,0,41,138,0,55,0,0,3,10,397,16,0,97,0,0,0,0,19,9,578,108,77,22,1,17,0,0,4,12,2,0,824,37,744.0,9.28494623655914
2,131,848897,4738,3927,2532,979,817,48110,0,0,122,0,0,0,0,2,8,476,25,0,104,0,0,0,0,24,9,500,123,105,42,3,18,0,0,3,16,2,0,836,33,669.0,9.458893871449925
2,132,848162,4648,3930,2511,973,838,48938,0,0,120,0,0,0,0,12,5,445,26,0,86,0,0,0,0,28,13,500,110,94,31,6,15,0,0,2,12,7,0,847,37,628.0,9.063694267515924
2,133,847382,4628,3955,2474,961,867,49733,0,38,147,0,45,0,0,8,11,406,15,0,83,0,0,0,0,15,12,541,129,86,24,7,22,0,0,6,16,7,0,863,37,702.0,9.049857549857549
2,134,846606,4611,3975,2477,977,879,50475,0,31,113,0,47,0,0,6,9,434,22,0,79,0,0,0,0,23,12,535,111,98,32,3,9,0,0,2,6,4,0,882,37,650.0,9.178461538461539
2,135,845884,4512,3991,2467,955,900,51291,0,35,106,0,42,0,0,8,11,388,24,0,73,0,0,0,0,25,10,504,104,81,33,7,14,0,0,1,15,5,0,889,32,625.0,8.84
2,136,845111,4477,3998,2459,969,913,52073,0,38,148,0,27,0,0,12,10,405,19,0,80,0,0,0,0,27,7,558,97,84,34,4,9,0,0,1,11,1,0,906,41,766.0,8.924281984334204
2,137,844304,4539,3949,2454,975,922,52857,0,33,124,0,54,0,0,8,13,436,22,0,88,0,0,0,0,19,10,554,126,93,34,0,9,0,0,2,3,4,0,914,31,676.0,9.094674556213018
2,138,843571,4493,3924,2446,984,943,53639,0,0,99,0,0,0,0,14,7,483,20,0,78,0,0,0,0,19,13,479,132,84,38,2,19,0,0,4,9,8,0,924,35,545.0,8.924770642201835
2,139,842854,4442,3910,2423,966,967,54438,0,0,102,0,0,0,0,3,7,473,26,0,59,0,0,0,0,35,12,468,113,97,39,5,19,0,0,3,13,8,0,926,25,491.0,8.95723014256619
2,140,842117,4379,3887,2419,935,988,55275,0,43,114,0,40,0,0,7,7,404,19,0,66,0,0,0,0,24,13,511,102,87,37,3,18,0,0,2,12,7,0,925,26,670.0,8.717910447761193
2,141,841379,4330,3859,2417,938,1012,56065,0,43,114,0,41,0,0,7,7,416,19,0,65,0,0,0,0,21,5,484,105,112,37,7,17,0,0,1,18,5,0,931,25,619.0,8.321486268174475
2,142,840679,4293,3822,2348,921,1032,56905,0,28,95,0,55,0,0,10,7,397,18,0,55,0,0,0,0,21,14,490,95,79,36,2,18,0,0,4,11,5,0,948,38,576.0,8.86111111111111
2,143,839981,4230,3780,2343,925,1051,57690,0,19,88,0,53,0,0,9,5,405,19,0,70,0,0,0,0,20,10,468,112,89,29,5,14,0,0,4,10,5,0,959,36,535.0,8.366355140186917
2,144,839355,4110,3756,2332,921,1069,58457,0,27,96,0,40,0,0,5,12,352,18,0,42,0,0,0,0,26,8,427,98,78,23,2,16,0,0,4,9,5,0,964,29,484.0,8.287190082644628
2,145,838700,4066,3708,2342,900,1081,59203,0,0,95,0,0,0,0,10,7,419,21,0,48,0,0,0,0,31,24,415,110,95,35,3,9,0,0,1,7,4,0,969,23,458.0,8.174672489082969
2,146,838096,3929,3689,2326,905,1099,59956,0,0,86,0,0,0,0,6,10,401,21,0,42,0,0,0,0,25,13,386,108,86,24,2,16,0,0,2,13,3,0,991,38,360.0,7.691666666666666
2,147,837389,3901,3638,2329,895,1125,60723,0,50,101,0,48,0,0,10,5,384,19,0,50,0,0,0,0,26,14,488,108,85,26,6,20,0,0,6,16,4,0,997,28,509.0,7.442043222003929
2,148,836754,3889,3599,2251,874,1148,61485,0,32,82,0,43,0,0,4,5,357,24,0,47,0,0,0,0,28,13,426,91,92,26,4,19,0,0,3,14,6,0,1012,45,395.0,7.296202531645569
2,149,836191,3776,3518,2203,895,1164,62253,0,35,68,0,49,0,0,5,7,314,17,0,40,0,0,0,0,21,7,361,95,81,26,1,15,0,0,3,9,4,0,1036,39,305.0,6.80983606557377
2,150,835551,3781,3498,2140,903,1171,62956,0,41,76,0,40,0,0,8,9,364,22,0,47,0,0,0,0,18,15,438,99,68,35,2,5,0,0,1,3,3,0,1055,38,331.0,6.114803625377643
2,151,834923,3718,3426,2134,890,1184,63725,0,32,60,0,38,0,0,8,9,380,16,0,51,0,0,0,0,26,8,429,90,79,30,2,11,0,0,4,8,1,0,1059,29,259.0,5.984555984555985
2,152,834386,3565,3411,2088,889,1199,64462,0,0,54,0,0,0,0,4,9,385,24,0,33,0,0,0,0,18,10,326,98,82,31,4,11,0,0,1,12,2,0,1072,36,159.0,5.377358490566038
2,153,833839,3498,3362,2051,895,1217,65138,0,0,62,0,0,0,0,8,3,380,25,0,39,0,0,0,0,18,12,331,92,93,31,4,14,0,0,2,11,5,0,1073,19,138.0,4.768115942028985
2,154,833324,3390,3311,2042,882,1235,65816,0,34,54,0,38,0,0,6,7,307,16,0,27,0,0,0,0,15,11,336,85,71,23,1,17,0,0,2,13,3,0,1089,34,76.0,4.184210526315789
2,155,832748,3344,3269,2001,881,1261,66496,0,30,62,0,38,0,0,8,7,364,21,0,26,0,0,0,0,11,9,368,79,92,37,4,22,0,0,4,17,5,0,1093,29,37.0,3.2432432432432434
2,156,832231,3218,3221,1977,856,1275,67222,0,21,50,0,38,0,0,7,5,317,24,0,25,0,0,0,0,21,9,341,79,68,29,3,11,0,0,1,9,4,0,1077,24,16.0,2.8125
2,157,831701,3191,3144,1935,842,1292,67895,0,27,67,0,32,0,0,4,6,326,22,0,22,0,0,0,0,15,9,339,91,78,22,7,10,0,0,4,12,1,0,1084,27,10.0,1.9
2,158,831171,3129,3128,1888,834,1307,68543,0,33,62,0,38,0,0,5,13,310,23,0,23,0,0,0,0,15,8,343,86,80,21,2,13,0,0,0,11,4,0,1088,27,0.0,
2,159,830720,3041,3069,1836,830,1320,69184,0,0,42,0,0,0,0,7,7,322,21,0,24,0,0,0,0,18,10,271,83,69,28,6,7,0,0,2,10,1,0,1097,30,0.0,
3,0,910000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3,1,910000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3,2,910000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3,3,909999,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,6.0
3,4,909998,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,6.0
3,5,909996,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,14.0
3,6,909995,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,5.0
3,7,909993,6,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,7.875
3,8,909991,7,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,9.75
3,9,909986,11,2,1,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,7.5
3,10,909982,13,4,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12.0,10.833333333333334
3,11,909979,15,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,8.0,10.5
3,12,909976,14,8,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3.0
3,13,909973,15,9,2,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,14.0,10.5
3,14,909965,20,8,5,0,0,2,3,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,18.0,5.833333333333333
3,15,909954,25,11,8,0,0,2,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,10.703703703703704
3,16,909948,27,12,10,0,0,3,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,24.0,11.375
3,17,909935,32,18,11,0,0,4,2,2,0,0,2,0,2,0,0,2,0,0,0,0,0,0,3,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,40.0,9.05
3,18,909922,41,18,12,0,0,7,2,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,7,1,3,0,0,0,0,0,0,0,0,0,0,0,31.0,11.838709677419354
3,19,909912,48,19,9,3,0,9,4,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,2,2,18.0,8.555555555555555
3,20,909899,54,20,11,4,0,12,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,1,0,5,1,1,0,0,0,0,0,0,0,0,0,2,0,38.0,8.0
3,21,909884,63,22,13,4,0,14,5,0,0,0,1,1,3,0,0,2,0,0,0,0,0,0,3,0,0,7,0,3,0,0,0,0,0,0,0,0,0,2,0,37.0,10.594594594594595
3,22,909862,75,24,15,5,0,19,6,2,0,0,2,0,1,1,0,5,0,0,0,0,0,1,1,2,1,9,4,3,0,0,0,0,0,0,0,0,0,2,0,40.0,8.15
3,23,909835,91,32,14,7,0,21,6,4,0,0,0,0,1,0,0,6,0,0,0,0,0,1,8,1,0,11,0,10,0,0,0,0,0,0,0,0,0,3,1,85.0,9.929411764705883
3,24,909804,111,35,20,7,0,23,3,3,0,0,2,1,7,0,0,5,0,0,0,0,0,1,9,0,0,18,1,9,0,0,0,0,0,0,0,0,0,3,0,91.0,11.32967032967033
3,25,909776,122,45,24,7,0,26,5,1,0,0,1,0,4,0,0,10,0,0,0,0,0,2,4,1,0,13,3,6,1,0,0,0,0,0,0,0,0,2,0,66.0,11.363636363636363
3,26,909743,137,55,30,7,0,28,7,0,0,0,0,1,0,0,0,18,0,0,0,0,0,3,0,4,0,18,4,2,2,0,0,0,0,0,0,0,0,2,0,81.0,11.45679012345679
3,27,909708,149,65,34,9,0,35,6,0,2,0,0,2,0,0,0,17,0,0,0,0,0,4,0,3,1,17,6,4,2,0,0,0,0,0,0,0,0,4,2,68.0,8.852941176470589
3,28,909666,167,73,40,8,1,45,6,4,2,0,6,2,0,1,0,16,0,0,0,0,0,1,0,4,0,26,5,4,1,1,0,0,0,0,1,0,0,4,0,104.0,9.26923076923077
3,29,909639,171,82,47,10,1,50,3,5,0,0,2,0,0,1,0,11,0,0,0,1,0,2,0,1,1,17,1,3,3,0,0,0,0,0,0,0,0,4,0,70.0,10.628571428571428
3,30,909602,177,93,54,7,1,66,5,5,4,0,1,3,0,0,0,12,0,0,0,0,0,3,0,3,1,26,4,2,0,0,0,0,0,0,0,0,0,3,0,73.0,8.232876712328768
3,31,909548,206,94,63,8,1,80,11,5,0,0,5,2,0,1,0,19,0,0,0,1,0,5,0,3,2,26,6,6,5,0,0,0,0,0,0,0,0,3,0,141.0,9.25531914893617
3,32,909467,253,109,71,9,1,90,7,3,2,0,5,1,12,1,0,21,0,0,0,0,0,4,23,2,0,39,4,28,3,0,0,0,0,0,0,0,0,3,1,251.0,9.131474103585658
3,33,909415,271,116,80,10,1,107,3,0,1,0,0,0,0,3,0,29,1,0,0,0,0,7,0,8,0,29,7,9,4,0,0,0,0,0,0,0,0,4,1,111.0,8.513513513513514
3,34,909370,281,126,81,10,2,130,3,0,3,0,0,1,0,1,0,30,0,0,0,0,0,5,0,1,1,27,5,7,3,1,0,0,0,0,1,0,0,5,1,90.0,9.944444444444445
3,35,909263,338,148,93,9,2,147,10,3,7,1,7,0,15,0,0,33,0,0,1,0,0,2,23,4,1,59,7,30,1,0,0,0,0,0,0,0,0,5,0,313.0,10.035143769968052
3,36,909158,394,169,98,8,2,171,5,9,5,0,6,0,18,0,0,30,0,0,0,0,0,5,22,4,1,67,6,24,3,0,0,0,0,0,0,0,0,5,0,319.0,9.4576802507837
3,37,909033,470,188,109,10,2,188,2,13,6,1,9,0,10,2,0,26,0,0,0,0,0,7,45,3,1,61,11,48,3,0,0,0,0,0,0,0,0,5,1,399.0,9.3734335839599
3,38,908881,557,207,124,14,2,215,5,9,6,0,6,3,22,2,0,44,0,0,0,0,0,9,42,3,1,79,12,50,6,0,0,0,0,0,0,0,0,6,1,451.0,8.869179600886918
3,39,908722,647,237,126,13,2,253,7,10,2,2,7,2,27,1,0,40,0,0,0,0,0,9,45,6,1,85,14,50,3,0,0,0,0,0,0,0,0,5,0,538.0,8.676579925650557
3,40,908623,660,265,142,20,2,288,4,0,2,0,0,6,0,5,0,60,0,0,0,0,0,11,0,7,4,58,17,11,9,0,0,0,0,0,0,0,0,8,3,142.0,9.133802816901408
3,41,908507,670,316,165,21,2,319,8,0,4,0,0,3,0,1,0,64,0,0,0,0,0,17,0,11,8,64,20,17,7,0,0,0,0,0,0,0,0,9,1,239.0,8.225941422594142
3,42,908255,828,347,185,22,3,360,9,9,8,2,13,3,39,2,0,63,0,0,5,2,0,9,73,7,8,128,19,87,9,0,1,0,0,0,1,0,0,10,1,674.0,8.550445103857566
3,43,908001,975,384,214,28,3,395,8,9,2,0,17,2,40,5,0,83,0,0,2,1,0,9,74,0,2,135,10,96,5,0,0,0,0,0,0,0,0,12,2,610.0,8.454098360655738
3,44,907712,1123,434,244,27,4,456,8,16,10,0,10,1,59,1,0,69,0,0,2,1,0,15,88,4,5,155,24,94,8,1,0,0,0,0,1,0,0,13,1,777.0,8.23037323037323
3,45,907344,1347,471,274,37,5,522,13,14,7,0,12,1,72,3,0,116,0,0,0,0,0,12,109,5,4,195,23,125,12,1,0,0,0,0,1,0,0,15,3,891.0,7.946127946127946
3,46,906949,1557,541,341,39,6,567,9,23,7,0,20,4,63,3,0,109,0,0,4,2,0,22,107,12,10,215,30,130,11,0,1,0,0,0,1,0,0,15,1,896.0,7.791294642857143
3,47,906673,1627,601,394,51,6,648,5,0,7,0,0,7,0,6,0,177,0,0,2,0,0,28,0,21,23,170,40,45,16,0,0,0,0,0,0,0,0,20,5,362.0,8.160220994475138
3,48,906358,1685,710,460,60,6,721,12,0,6,0,0,4,0,9,0,211,0,0,1,0,0,39,0,17,16,190,47,52,14,0,0,0,0,0,0,0,0,22,4,366.0,7.770491803278689
3,49,905721,2036,817,527,67,7,825,9,30,14,0,29,6,119,8,0,158,2,0,5,2,0,27,208,15,5,314,43,247,24,0,1,0,0,0,1,0,0,23,1,992.0,8.222782258064516
3,50,904958,2508,912,607,76,8,931,14,31,22,4,35,10,117,5,0,207,4,0,1,1,0,26,258,18,10,378,52,303,16,1,0,0,0,0,1,0,0,27,4,1131.0,9.124668435013263
3,51,904200,2945,1024,671,90,10,1060,12,21,20,2,27,3,119,8,0,232,0,0,1,2,0,31,257,17,7,376,51,302,18,0,2,0,0,0,2,0,0,30,5,1050.0,8.68
3,52,903372,3399,1164,755,106,11,1193,10,31,12,4,31,10,141,9,0,215,0,0,2,2,0,47,286,16,12,402,58,334,24,0,1,0,0,1,0,0,0,38,9,1130.0,9.049557522123894
3,53,902353,3942,1370,834,113,12,1376,5,42,10,1,43,17,171,14,0,268,1,0,3,3,0,46,366,19,10,513,48,427,26,0,1,0,0,0,1,0,0,41,4,1410.0,9.243971631205675
3,54,901760,4050,1573,913,124,12,1568,6,0,12,0,0,26,0,25,0,388,1,0,4,0,0,62,0,34,35,383,83,84,37,0,0,0,0,0,0,0,0,43,4,515.0,9.244660194174758
3,55,901232,3929,1846,1056,144,13,1780,6,0,6,0,0,0,0,6,1,477,0,0,7,0,0,0,0,14,11,324,58,93,47,0,1,0,0,0,1,0,0,53,11,348.0,9.755747126436782
3,56,900588,3875,2141,1200,153,15,2028,0,10,9,0,20,0,0,6,0,559,2,0,14,0,0,0,0,17,7,415,71,114,44,0,2,0,0,0,2,0,0,55,6,441.0,9.365079365079366
3,57,899900,3884,2403,1334,175,17,2287,0,19,17,0,23,0,0,7,1,576,0,0,19,0,0,0,0,12,14,433,78,126,51,2,0,0,0,0,2,0,0,67,15,487.0,9.273100616016427
3,58,899163,3984,2599,1467,187,19,2581,0,12,15,0,22,0,0,7,0,643,0,0,14,0,0,0,0,16,8,463,93,136,45,2,0,0,0,1,1,0,0,73,12,548.0,9.122262773722628
3,59,898438,4035,2779,1543,229,20,2956,0,13,3,0,30,0,0,6,0,628,6,0,9,0,0,0,0,18,12,429,81,150,65,0,1,0,0,0,1,0,0,89,21,476.0,9.054621848739496
3,60,897723,4076,2908,1658,244,22,3369,0,15,14,0,28,0,0,8,0,598,0,0,12,0,0,0,0,24,16,441,80,131,63,1,1,0,0,0,2,0,0,90,9,460.0,9.76086956521739
3,61,897042,4082,3048,1740,273,24,3791,0,0,15,0,0,0,0,12,2,596,2,0,20,0,0,0,0,18,16,412,70,143,56,1,1,0,0,0,2,0,0,100,15,472.0,9.086864406779661
3,62,896393,4049,3186,1768,314,25,4265,0,0,15,0,0,0,0,7,0,570,3,0,19,0,0,0,0,22,13,380,69,158,42,1,0,0,0,0,1,0,0,111,15,472.0,9.205508474576272
3,63,895707,3985,3284,1849,325,34,4816,0,17,34,0,30,0,0,4,0,529,3,0,31,0,0,0,0,23,15,427,80,134,45,5,4,0,0,0,9,0,0,119,15,529.0,9.88468809073724
3,64,895110,3887,3358,1885,352,41,5367,0,21,19,0,34,0,0,11,0,452,0,0,26,0,0,0,0,22,12,378,67,107,45,3,4,0,0,2,5,0,0,131,17,502.0,9.185258964143426
3,65,894510,3822,3418,1878,386,44,5942,0,19,35,0,28,0,0,6,2,432,7,0,33,0,0,0,0,22,16,370,64,117,49,1,2,0,0,0,3,0,0,140,18,474.0,9.968354430379748
3,66,893948,3711,3417,1929,430,47,6518,0,16,30,0,34,0,0,7,1,409,5,0,31,0,0,0,0,18,11,336,65,121,40,1,2,0,0,1,2,0,0,157,23,442.0,9.23076923076923
3,67,893396,3597,3439,1903,461,53,7151,0,15,38,0,37,0,0,13,0,378,8,0,32,0,0,0,0,21,10,344,63,102,43,1,5,0,0,1,5,0,0,171,22,484.0,9.21694214876033
3,68,892900,3453,3442,1876,495,61,7773,0,0,34,0,0,0,0,13,3,381,4,0,30,0,0,0,0,17,14,304,35,109,48,4,4,0,0,0,8,0,0,195,31,365.0,8.972602739726028
3,69,892407,3316,3429,1873,513,66,8396,0,0,50,0,0,0,0,6,1,358,6,0,33,0,0,0,0,22,17,306,52,99,36,2,3,0,0,2,3,0,0,206,21,433.0,9.450346420323326
3,70,891896,3194,3387,1834,553,71,9065,0,21,56,0,48,0,0,3,2,285,4,0,59,0,0,0,0,24,9,339,63,72,37,2,3,0,0,0,5,0,0,221,25,588.0,9.384353741496598
3,71,891434,3105,3315,1805,551,77,9713,0,23,39,0,35,0,0,10,1,272,2,0,54,0,0,0,0,16,10,300,45,90,27,2,4,0,0,0,5,1,0,223,19,541.0,10.033271719038817
3,72,890934,3031,3295,1769,563,83,10325,0,24,60,0,37,0,0,9,2,261,6,0,75,0,0,0,0,17,9,351,43,75,31,4,2,0,0,1,5,0,0,228,18,635.0,9.440944881889763
3,73,890469,2966,3236,1696,574,90,10969,0,23,71,0,36,0,0,5,0,238,5,0,58,0,0,0,0,19,10,330,39,76,20,2,5,0,0,1,6,0,0,239,24,549.0,9.009107468123862
3,74,889988,2929,3140,1670,561,99,11613,0,15,62,0,41,0,0,9,0,239,2,0,85,0,0,0,0,15,13,340,61,55,25,1,8,0,0,2,6,1,0,243,20,594.0,9.422558922558922
3,75,889550,2857,3028,1621,559,110,12275,0,0,72,0,0,0,0,3,2,258,8,0,64,0,0,0,0,14,17,304,59,55,20,2,9,0,0,2,9,0,0,241,15,514.0,10.062256809338521
3,76,889074,2851,2959,1553,554,118,12891,0,0,77,0,0,0,0,9,3,247,4,0,94,0,0,0,0,24,18,331,67,58,20,3,5,0,0,2,6,0,0,261,35,625.0,9.656
3,77,888571,2816,2932,1505,536,131,13509,0,19,90,0,27,0,0,6,1,230,6,0,100,0,0,0,0,15,9,354,70,54,25,4,9,0,0,3,10,0,0,267,19,746.0,10.595174262734584
3,78,888072,2827,2856,1511,529,134,14071,0,20,98,0,38,0,0,3,1,217,9,0,92,0,0,0,0,12,9,367,70,43,19,1,2,0,0,0,3,0,0,272,17,685.0,9.064233576642335
3,79,887548,2902,2756,1480,528,143,14643,0,20,95,0,34,0,0,7,3,257,8,0,82,0,0,0,0,12,6,375,62,64,23,2,7,0,0,1,8,0,0,279,17,740.0,9.387837837837838
3,80,886984,2971,2687,1477,513,147,15221,0,30,108,0,39,0,0,6,3,242,6,0,101,0,0,0,0,17,12,407,76,56,25,1,3,0,0,0,4,0,0,284,23,820.0,9.60609756097561
3,81,886425,3058,2618,1478,499,157,15765,0,21,130,0,34,0,0,1,1,234,7,0,106,0,0,0,0,20,5,402,73,64,20,3,7,0,0,0,10,0,0,285,16,735.0,10.187755102040816
3,82,885901,3057,2612,1516,485,160,16269,0,0,113,0,0,0,0,6,0,257,11,0,111,0,0,0,0,20,6,379,69,58,18,1,2,0,0,1,2,0,0,287,15,656.0,9.413109756097562
3,83,885311,3155,2544,1528,491,170,16801,0,0,135,0,0,0,0,5,2,277,13,0,123,0,0,0,0,20,15,423,88,55,24,3,7,0,0,1,8,1,0,294,16,738.0,9.233062330623307
3,84,884689,3295,2527,1513,493,179,17304,0,19,145,0,42,0,0,4,2,261,12,0,102,0,0,0,0,20,15,450,72,71,29,3,6,0,0,2,7,0,0,300,20,778.0,9.453727506426736
3,85,884064,3375,2539,1547,496,184,17795,0,31,123,0,40,0,0,9,4,279,13,0,105,0,0,0,0,14,7,483,68,52,22,2,3,0,0,1,4,0,0,312,22,772.0,9.19559585492228
3,86,883379,3501,2500,1602,482,195,18341,0,24,137,0,36,0,0,6,8,308,10,0,126,0,0,0,0,18,12,506,89,62,28,1,10,0,0,3,8,0,0,313,19,843.0,9.073546856465006
3,87,882696,3594,2523,1647,484,205,18851,0,27,174,0,39,0,0,2,2,275,14,0,132,0,0,0,0,12,6,521,79,59,24,1,9,0,0,4,4,2,0,314,17,959.0,9.540145985401459
3,88,882005,3678,2544,1726,476,213,19358,0,20,154,0,30,0,0,5,3,294,14,0,144,0,0,0,0,18,9,502,94,68,27,4,4,0,0,2,6,0,0,320,21,847.0,9.553719008264462
